index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
32980;false;false;45;25615;2370;4996;0;155574;14017;30356;53;
32966;false;false;45;25601;2370;4996;0;155574;14017;30356;53;
32940;false;false;45;25583;2362;4996;0;155574;14017;30356;53;
32955;false;false;45;25598;2362;4996;0;155574;14017;30356;53;
32983;false;false;45;25618;2370;4996;0;155574;14017;30356;53;
32981;false;false;45;25616;2370;4996;0;155574;14017;30356;53;
32986;false;false;45;25621;2370;4996;0;155574;14017;30356;53;
32972;false;false;45;25607;2370;4996;0;155574;14017;30356;53;
32946;false;false;45;25589;2362;4996;0;155574;14017;30356;53;
32961;false;false;45;25600;2366;4996;0;155574;14017;30356;53;
32989;false;false;45;25624;2370;4996;0;155574;14017;30356;53;
32987;false;false;45;25622;2370;4996;0;155574;14017;30356;53;
32992;false;false;45;25627;2370;4996;0;155574;14017;30356;53;
32978;false;false;45;25613;2370;4996;0;155574;14017;30356;53;
32967;false;false;45;25602;2370;4996;0;155574;14017;30356;53;
32952;false;false;45;25595;2362;4996;0;155574;14017;30356;53;
32995;false;false;45;25630;2370;4996;0;155574;14017;30356;53;
32993;false;false;45;25628;2370;4996;0;155574;14017;30356;53;
32998;false;false;45;25633;2370;4996;0;155574;14017;30356;53;
32984;false;false;45;25619;2370;4996;0;155574;14017;30356;53;
32973;false;false;45;25608;2370;4996;0;155574;14017;30356;53;
32958;false;false;45;25600;2363;4996;0;155574;14017;30356;53;
33001;false;false;45;25636;2370;4996;0;155574;14017;30356;53;
32999;false;false;45;25634;2370;4996;0;155574;14017;30356;53;
33004;false;false;45;25639;2370;4996;0;155574;14017;30356;53;
32990;false;true;45;25625;2370;4996;0;155570;14016;30360;54;
32979;false;false;45;25614;2370;4996;0;155574;14017;30356;53;
32964;false;false;45;25600;2369;4996;0;155574;14017;30356;53;
33005;false;false;45;25640;2370;4996;0;155574;14017;30356;53;
33007;false;false;45;25642;2370;4996;0;155574;14017;30356;53;
33010;false;false;45;25645;2370;4996;0;155574;14017;30356;53;
32996;false;false;45;25631;2370;4996;0;155574;14017;30356;53;
32985;false;false;45;25620;2370;4996;0;155574;14017;30356;53;
32970;false;false;45;25605;2370;4996;0;155574;14017;30356;53;
33011;false;false;45;25646;2370;4996;0;155574;14017;30356;53;
33013;false;false;45;25648;2370;4996;0;155574;14017;30356;53;
33016;false;true;45;25649;2370;4998;0;155574;14016;30356;54;
33002;false;false;45;25637;2370;4996;0;155574;14017;30356;53;
32991;false;true;45;25626;2370;4996;0;155574;14017;30356;53;
32976;false;false;45;25611;2370;4996;0;155574;14017;30356;53;
33022;false;false;45;25655;2370;4998;0;155574;14017;30356;53;
33017;false;true;45;25650;2370;4998;0;155574;14017;30356;53;
33019;false;true;45;25652;2370;4998;0;155574;14017;30356;53;
33008;false;false;45;25643;2370;4996;0;155574;14017;30356;53;
32997;false;false;45;25632;2370;4996;0;155574;14017;30356;53;
32982;false;false;45;25617;2370;4996;0;155574;14017;30356;53;
33028;false;false;45;25659;2370;5000;0;155574;14017;30356;53;
33025;false;false;45;25656;2370;5000;0;155574;14017;30356;53;
33023;false;false;45;25656;2370;4998;0;155574;14017;30356;53;
33014;false;false;45;25648;2370;4997;0;155574;14017;30356;53;
33003;false;false;45;25638;2370;4996;0;155574;14017;30356;53;
32988;false;false;45;25623;2370;4996;0;155574;14017;30356;53;
33034;false;false;45;25665;2370;5000;0;155574;14017;30356;53;
33020;false;true;45;25653;2370;4998;0;155570;14018;30360;52;
33031;false;false;45;25662;2370;5000;0;155574;14017;30356;53;
33029;false;false;45;25660;2370;5000;0;155574;14017;30356;53;
33009;false;false;45;25644;2370;4996;0;155574;14017;30356;53;
32994;false;false;45;25629;2370;4996;0;155574;14017;30356;53;
33037;false;false;45;25668;2370;5000;0;155574;14017;30356;53;
33040;false;false;45;25670;2371;5000;0;155574;14017;30356;53;
33026;false;false;45;25657;2370;5000;0;155574;14017;30356;53;
33035;false;false;45;25666;2370;5000;0;155574;14017;30356;53;
33015;false;false;45;25648;2370;4998;0;155574;14017;30356;53;
33000;false;false;45;25635;2370;4996;0;155574;14017;30356;53;
33043;false;false;45;25672;2372;5000;0;155574;14017;30356;53;
33046;false;false;45;25675;2372;5000;0;155574;14017;30356;53;
33032;false;false;45;25663;2370;5000;0;155574;14017;30356;53;
33041;false;false;45;25670;2372;5000;0;155574;14017;30356;53;
33021;false;true;45;25654;2370;4998;0;155574;14017;30356;53;
33006;false;false;45;25641;2370;4996;0;155574;14017;30356;53;
33049;false;true;45;25678;2372;5000;0;155574;14017;30356;53;
33052;false;false;45;25681;2372;5000;0;155574;14017;30356;53;
33038;false;false;45;25669;2370;5000;0;155574;14017;30356;53;
33047;false;false;45;25676;2372;5000;0;155574;14017;30356;53;
33027;false;false;45;25658;2370;5000;0;155574;14017;30356;53;
33012;false;false;45;25647;2370;4996;0;155574;14017;30356;53;
33055;false;false;45;25684;2372;5000;0;155574;14017;30356;53;
33058;false;false;45;25687;2372;5000;0;155574;14017;30356;53;
33044;false;false;45;25673;2372;5000;0;155574;14017;30356;53;
33053;false;false;45;25682;2372;5000;0;155574;14017;30356;53;
33033;false;false;45;25664;2370;5000;0;155574;14017;30356;53;
33018;false;true;45;25651;2370;4998;0;155574;14016;30356;54;
33061;false;false;45;25690;2372;5000;0;155574;14017;30356;53;
33050;false;false;45;25679;2372;5000;0;155574;14017;30356;53;
33064;false;false;45;25693;2372;5000;0;155574;14017;30356;53;
33059;false;false;45;25688;2372;5000;0;155574;14017;30356;53;
33039;false;false;45;25670;2370;5000;0;155574;14017;30356;53;
33024;false;false;45;25656;2370;4999;0;155574;14017;30356;53;
33067;false;false;45;25696;2372;5000;0;155574;14017;30356;53;
33056;false;false;45;25685;2372;5000;0;155574;14017;30356;53;
33070;false;false;45;25699;2372;5000;0;155574;14017;30356;53;
33065;false;false;45;25694;2372;5000;0;155574;14017;30356;53;
33045;false;false;45;25674;2372;5000;0;155574;14017;30356;53;
33030;false;false;45;25661;2370;5000;0;155574;14017;30356;53;
33073;false;false;45;25702;2372;5000;0;155574;14017;30356;53;
33062;false;false;45;25691;2372;5000;0;155574;14017;30356;53;
33076;false;false;45;25705;2372;5000;0;155574;14017;30356;53;
33071;false;false;45;25700;2372;5000;0;155574;14017;30356;53;
33051;false;false;45;25680;2372;5000;0;155574;14017;30356;53;
33036;false;false;45;25667;2370;5000;0;155574;14017;30356;53;
33079;false;true;45;25708;2372;5000;0;155574;14017;30356;53;
33068;false;false;45;25697;2372;5000;0;155574;14017;30356;53;
33082;false;false;45;25711;2372;5000;0;155574;14017;30356;53;
33077;false;false;45;25706;2372;5000;0;155574;14017;30356;53;
33057;false;false;45;25686;2372;5000;0;155574;14017;30356;53;
33042;false;false;45;25671;2372;5000;0;155574;14017;30356;53;
33085;false;false;45;25714;2372;5000;0;155574;14017;30356;53;
33088;false;true;45;25717;2372;5000;0;155574;14016;30356;54;
33074;false;false;45;25703;2372;5000;0;155574;14017;30356;53;
33083;false;false;45;25712;2372;5000;0;155574;14017;30356;53;
33063;false;false;45;25692;2372;5000;0;155574;14017;30356;53;
33048;false;true;45;25677;2372;5000;0;155574;14013;30356;57;
33091;false;false;45;25720;2372;5000;0;155574;14017;30356;53;
33094;false;false;45;25723;2372;5000;0;155574;14017;30356;53;
33080;false;true;45;25709;2372;5000;0;155574;14013;30356;57;
33089;false;true;45;25718;2372;5000;0;155574;14017;30356;53;
33069;false;false;45;25698;2372;5000;0;155574;14017;30356;53;
33054;false;false;45;25683;2372;5000;0;155574;14017;30356;53;
33097;false;false;45;25726;2372;5000;0;155574;14017;30356;53;
33100;false;false;45;25729;2372;5000;0;155574;14017;30356;53;
33086;false;false;45;25715;2372;5000;0;155574;14017;30356;53;
33095;false;false;45;25724;2372;5000;0;155574;14017;30356;53;
33075;false;false;45;25704;2372;5000;0;155574;14017;30356;53;
33060;false;false;45;25689;2372;5000;0;155574;14017;30356;53;
33103;false;false;45;25732;2372;5000;0;155574;14017;30356;53;
33106;false;false;45;25735;2372;5000;0;155574;14017;30356;53;
33092;false;false;45;25721;2372;5000;0;155574;14017;30356;53;
33101;false;false;45;25730;2372;5000;0;155574;14017;30356;53;
33081;false;true;45;25710;2372;5000;0;155574;14017;30356;53;
33066;false;false;45;25695;2372;5000;0;155574;14017;30356;53;
33109;false;false;45;25738;2372;5000;0;155574;14017;30356;53;
33112;false;false;45;25741;2372;5000;0;155574;14017;30356;53;
33098;false;false;45;25727;2372;5000;0;155574;14017;30356;53;
33087;false;false;45;25716;2372;5000;0;155574;14017;30356;53;
33107;false;false;45;25736;2372;5000;0;155574;14017;30356;53;
33072;false;false;45;25701;2372;5000;0;155574;14017;30356;53;
33115;false;true;45;25744;2372;5000;0;155574;14017;30356;53;
33118;false;true;45;25747;2372;5000;0;155570;14016;30360;54;
33104;false;false;45;25733;2372;5000;0;155574;14017;30356;53;
33093;false;false;45;25722;2372;5000;0;155574;14017;30356;53;
33113;false;false;45;25742;2372;5000;0;155574;14017;30356;53;
33078;false;true;45;25707;2372;5000;0;155574;14016;30356;54;
33121;false;false;45;25750;2372;5000;0;155574;14017;30356;53;
33124;false;false;45;25753;2372;5000;0;155574;14017;30356;53;
33110;false;false;45;25739;2372;5000;0;155574;14017;30356;53;
33099;false;false;45;25728;2372;5000;0;155574;14017;30356;53;
33119;false;true;45;25748;2372;5000;0;155574;14017;30356;53;
33127;false;true;45;25756;2372;5000;0;155574;14017;30356;53;
33084;false;false;45;25713;2372;5000;0;155574;14017;30356;53;
33116;false;false;45;25745;2372;5000;0;155574;14017;30356;53;
33130;false;false;45;25759;2372;5000;0;155574;14017;30356;53;
33105;false;false;45;25734;2372;5000;0;155574;14017;30356;53;
33125;false;false;45;25754;2372;5000;0;155574;14017;30356;53;
33090;false;false;45;25719;2372;5000;0;155574;14017;30356;53;
33133;false;false;45;25762;2372;5000;0;155574;14017;30356;53;
33136;false;true;45;25765;2372;5000;0;155574;14016;30356;54;
33122;false;false;45;25751;2372;5000;0;155574;14017;30356;53;
33111;false;false;45;25740;2372;5000;0;155574;14017;30356;53;
33131;false;false;45;25760;2372;5000;0;155574;14017;30356;53;
33096;false;false;45;25725;2372;5000;0;155574;14017;30356;53;
33139;false;false;45;25768;2372;5000;0;155574;14017;30356;53;
33128;false;false;45;25757;2372;5000;0;155574;14017;30356;53;
33142;false;true;45;25771;2372;5000;0;155574;14016;30356;54;
33117;false;false;45;25746;2372;5000;0;155574;14017;30356;53;
33137;false;true;45;25766;2372;5000;0;155574;14017;30356;53;
33102;false;false;45;25731;2372;5000;0;155574;14017;30356;53;
33145;false;true;45;25774;2372;5000;0;155574;14017;30356;53;
33134;false;false;45;25763;2372;5000;0;155574;14017;30356;53;
33148;false;true;45;25777;2372;5000;0;155574;14016;30356;54;
33143;false;true;45;25772;2372;5000;0;155574;14017;30356;53;
33123;false;false;45;25752;2372;5000;0;155574;14017;30356;53;
33151;false;true;45;25780;2372;5000;0;155574;14017;30356;53;
33108;false;false;45;25737;2372;5000;0;155574;14017;30356;53;
33140;false;false;45;25769;2372;5000;0;155574;14017;30356;53;
33149;false;true;45;25778;2372;5000;0;155574;14017;30356;53;
33154;false;false;45;25783;2372;5000;0;155574;14017;30356;53;
33129;false;false;45;25758;2372;5000;0;155574;14017;30356;53;
33157;false;false;45;25786;2372;5000;0;155574;14017;30356;53;
33114;false;true;45;25743;2372;5000;0;155574;14016;30356;54;
33155;false;false;45;25784;2372;5000;0;155574;14017;30356;53;
33146;false;false;45;25775;2372;5000;0;155574;14017;30356;53;
33160;false;false;45;25787;2374;5000;0;155574;14017;30356;53;
33135;false;false;45;25764;2372;5000;0;155574;14017;30356;53;
33163;false;false;45;25790;2374;5000;0;155574;14017;30356;53;
33120;false;false;45;25749;2372;5000;0;155574;14017;30356;53;
33161;false;false;45;25788;2374;5000;0;155574;14017;30356;53;
33152;false;false;45;25781;2372;5000;0;155574;14017;30356;53;
33166;false;false;45;25793;2374;5000;0;155574;14017;30356;53;
33141;false;false;45;25770;2372;5000;0;155574;14017;30356;53;
33126;false;true;45;25755;2372;5000;0;155574;14016;30356;54;
33169;false;false;45;25796;2374;5000;0;155574;14017;30356;53;
33167;false;false;45;25794;2374;5000;0;155574;14017;30356;53;
33158;false;false;45;25786;2373;5000;0;155574;14017;30356;53;
33147;false;false;45;25776;2372;5000;0;155574;14017;30356;53;
33172;false;false;45;25799;2374;5000;0;155574;14017;30356;53;
33132;false;false;45;25761;2372;5000;0;155574;14017;30356;53;
33175;false;true;45;25802;2374;5000;0;155574;14017;30356;53;
33173;false;false;45;25800;2374;5000;0;155574;14017;30356;53;
33164;false;true;45;25791;2374;5000;0;155574;14016;30356;54;
33153;false;true;45;25782;2372;5000;0;155574;14017;30356;53;
33178;false;false;45;25805;2374;5000;0;155574;14017;30356;53;
33181;false;true;45;25808;2374;5000;0;155574;14017;30356;53;
33138;false;false;45;25767;2372;5000;0;155574;14017;30356;53;
33179;false;false;45;25806;2374;5000;0;155574;14017;30356;53;
33184;false;true;45;25811;2374;5000;0;155574;14016;30356;54;
33170;false;false;45;25797;2374;5000;0;155574;14017;30356;53;
33159;false;false;45;25786;2374;5000;0;155574;14017;30356;53;
33187;false;false;45;25814;2374;5000;0;155574;14017;30356;53;
33144;false;true;45;25773;2372;5000;0;155574;14016;30356;54;
33185;false;true;45;25812;2374;5000;0;155574;14017;30356;53;
33176;false;false;45;25803;2374;5000;0;155574;14017;30356;53;
33190;false;false;45;25817;2374;5000;0;155574;14017;30356;53;
33165;false;true;45;25792;2374;5000;0;155574;14017;30356;53;
33150;false;true;45;25779;2372;5000;0;155574;14016;30356;54;
33193;false;false;45;25820;2374;5000;0;155574;14017;30356;53;
33191;false;false;45;25818;2374;5000;0;155574;14017;30356;53;
33182;false;true;45;25809;2374;5000;0;155574;14016;30356;54;
33196;false;false;45;25823;2374;5000;0;155574;14017;30356;53;
33171;false;false;45;25798;2374;5000;0;155574;14017;30356;53;
33156;false;false;45;25785;2372;5000;0;155574;14017;30356;53;
33197;false;false;45;25824;2374;5000;0;155574;14017;30356;53;
33199;false;true;45;25826;2374;5000;0;155574;14017;30356;53;
33188;false;false;45;25815;2374;5000;0;155574;14017;30356;53;
33177;false;false;45;25804;2374;5000;0;155574;14017;30356;53;
33202;false;false;45;25829;2374;5000;0;155574;14017;30356;53;
33162;false;false;45;25789;2374;5000;0;155574;14017;30356;53;
33203;false;false;45;25830;2374;5000;0;155574;14017;30356;53;
33205;false;false;45;25832;2374;5000;0;155574;14017;30356;53;
33194;false;true;45;25821;2374;5000;0;155574;14016;30356;54;
33183;false;true;45;25810;2374;5000;0;155574;14017;30356;53;
33208;false;false;45;25835;2374;5000;0;155574;14017;30356;53;
33168;false;false;45;25795;2374;5000;0;155574;14017;30356;53;
33209;false;false;45;25836;2374;5000;0;155574;14017;30356;53;
33211;false;false;45;25838;2374;5000;0;155574;14017;30356;53;
33200;false;false;45;25827;2374;5000;0;155574;14017;30356;53;
33189;false;false;45;25816;2374;5000;0;155574;14017;30356;53;
33214;false;false;45;25841;2374;5000;0;155574;14017;30356;53;
33174;false;true;45;25801;2374;5000;0;155574;14016;30356;54;
33215;false;false;45;25842;2374;5000;0;155574;14017;30356;53;
33217;false;false;45;25842;2376;5000;0;155574;14017;30356;53;
33206;false;false;45;25833;2374;5000;0;155574;14017;30356;53;
33195;false;true;45;25822;2374;5000;0;155574;14017;30356;53;
33220;false;false;45;25845;2376;5000;0;155574;14017;30356;53;
33180;false;true;45;25807;2374;5000;0;155574;14016;30356;54;
33221;false;false;45;25846;2376;5000;0;155574;14017;30356;53;
33223;false;true;45;25848;2376;5000;0;155574;14017;30356;53;
33212;false;false;45;25839;2374;5000;0;155574;14017;30356;53;
33226;false;false;45;25851;2376;5000;0;155574;14017;30356;53;
33201;false;false;45;25828;2374;5000;0;155574;14017;30356;53;
33186;false;false;45;25813;2374;5000;0;155574;14017;30356;53;
33227;false;false;45;25852;2376;5000;0;155574;14017;30356;53;
33229;false;true;45;25854;2376;5000;0;155574;14017;30356;53;
33218;false;false;45;25843;2376;5000;0;155574;14017;30356;53;
33207;false;false;45;25834;2374;5000;0;155574;14017;30356;53;
33232;false;true;45;25855;2378;5000;0;155574;14016;30356;54;
33192;false;false;45;25819;2374;5000;0;155574;14017;30356;53;
33233;false;true;45;25856;2378;5000;0;155574;14017;30356;53;
33235;false;false;45;25858;2378;5000;0;155574;14017;30356;53;
33224;false;false;45;25849;2376;5000;0;155574;14017;30356;53;
33238;false;true;45;25861;2378;5000;0;155574;14016;30356;54;
33213;false;false;45;25840;2374;5000;0;155574;14017;30356;53;
33198;false;true;45;25825;2374;5000;0;155574;14016;30356;54;
33241;false;false;45;25864;2378;5000;0;155574;14017;30356;53;
33239;false;true;45;25862;2378;5000;0;155574;14017;30356;53;
33230;false;false;45;25854;2377;5000;0;155574;14017;30356;53;
33244;false;false;45;25867;2378;5000;0;155574;14017;30356;53;
33219;false;false;45;25844;2376;5000;0;155574;14017;30356;53;
33204;false;false;45;25831;2374;5000;0;155574;14017;30356;53;
33247;false;false;45;25870;2378;5000;0;155574;14016;30356;54;
33236;false;false;45;25859;2378;5000;0;155574;14017;30356;53;
33245;false;true;45;25868;2378;5000;0;155574;14017;30356;53;
33250;false;false;45;25873;2378;5000;0;155574;14017;30356;53;
33225;false;false;45;25850;2376;5000;0;155574;14017;30356;53;
33210;false;false;45;25837;2374;5000;0;155574;14017;30356;53;
33253;false;false;45;25876;2378;5000;0;155574;14017;30356;53;
33242;false;true;45;25865;2378;5000;0;155574;14016;30356;54;
33251;false;true;45;25874;2378;5000;0;155574;14016;30356;54;
33256;false;false;45;25879;2378;5000;0;155574;14016;30356;54;
33231;false;false;45;25854;2378;5000;0;155574;14017;30356;53;
33216;false;false;45;25842;2375;5000;0;155574;14017;30356;53;
33259;false;true;45;25882;2378;5000;0;155574;14017;30356;53;
33248;false;true;45;25871;2378;5000;0;155574;14016;30356;54;
33257;false;false;45;25880;2378;5000;0;155574;14016;30356;54;
33262;false;true;45;25885;2378;5000;0;155570;14015;30360;55;
33237;false;false;45;25860;2378;5000;0;155574;14017;30356;53;
33222;false;true;45;25847;2376;5000;0;155574;14016;30356;54;
33265;false;true;45;25888;2378;5000;0;155574;14016;30356;54;
33254;false;true;45;25877;2378;5000;0;155574;14016;30356;54;
33263;false;true;45;25886;2378;5000;0;155574;14016;30356;54;
33243;false;false;45;25866;2378;5000;0;155574;14016;30356;54;
33268;false;false;45;25891;2378;5000;0;155574;14016;30356;54;
33228;false;true;45;25853;2376;5000;0;155574;14016;30356;54;
33271;false;false;45;25894;2378;5000;0;155574;14016;30356;54;
33260;false;false;45;25883;2378;5000;0;155574;14016;30356;54;
33269;false;false;45;25892;2378;5000;0;155574;14016;30356;54;
33249;false;true;45;25872;2378;5000;0;155574;14017;30356;53;
33274;false;false;45;25896;2379;5000;0;155574;14016;30356;54;
33234;false;false;45;25857;2378;5000;0;155574;14017;30356;53;
33277;false;false;45;25898;2380;5000;0;155574;14016;30356;54;
33275;false;false;45;25896;2380;5000;0;155574;14016;30356;54;
33266;false;false;45;25889;2378;5000;0;155574;14016;30356;54;
33255;false;true;45;25878;2378;5000;0;155574;14016;30356;54;
33280;false;false;45;25899;2380;5002;0;155574;14016;30356;54;
33240;false;false;45;25863;2378;5000;0;155574;14017;30356;53;
33283;false;false;45;25902;2380;5002;0;155574;14016;30356;54;
33281;false;false;45;25900;2380;5002;0;155574;14016;30356;54;
33272;false;false;45;25895;2378;5000;0;155574;14016;30356;54;
33261;false;false;45;25884;2378;5000;0;155574;14016;30356;54;
33286;false;false;45;25905;2380;5002;0;155574;14016;30356;54;
33246;false;true;45;25869;2378;5000;0;155574;14016;30356;54;
33289;false;false;45;25908;2380;5002;0;155574;14016;30356;54;
33287;false;false;45;25906;2380;5002;0;155574;14016;30356;54;
33278;false;false;45;25898;2380;5001;0;155574;14016;30356;54;
33267;false;false;45;25890;2378;5000;0;155574;14016;30356;54;
33292;false;false;45;25909;2382;5002;0;155574;14016;30356;54;
33252;false;false;45;25875;2378;5000;0;155574;14016;30356;54;
33295;false;false;45;25912;2382;5002;0;155574;14016;30356;54;
33293;false;false;45;25910;2382;5002;0;155574;14016;30356;54;
33284;false;false;45;25903;2380;5002;0;155574;14016;30356;54;
33273;false;true;45;25896;2378;5000;0;155574;14016;30356;54;
33298;false;false;45;25915;2382;5002;0;155574;14016;30356;54;
33258;false;false;45;25881;2378;5000;0;155574;14016;30356;54;
33301;false;false;45;25918;2382;5002;0;155574;14016;30356;54;
33299;false;true;45;25916;2382;5002;0;155574;14017;30356;53;
33290;false;false;45;25908;2381;5002;0;155574;14016;30356;54;
33279;false;true;45;25898;2380;5002;0;155574;14017;30356;53;
33304;false;false;45;25921;2382;5002;0;155574;14016;30356;54;
33264;false;true;45;25887;2378;5000;0;155574;14016;30356;54;
33307;false;false;45;25922;2384;5002;0;155574;14016;30356;54;
33305;false;false;45;25922;2382;5002;0;155574;14016;30356;54;
33296;false;false;45;25913;2382;5002;0;155574;14016;30356;54;
33310;false;false;45;25924;2384;5003;0;155574;14016;30356;54;
33285;false;false;45;25904;2380;5002;0;155574;14016;30356;54;
33270;false;false;45;25893;2378;5000;0;155574;14016;30356;54;
33313;false;false;45;25926;2384;5004;0;155574;14016;30356;54;
33302;false;false;45;25919;2382;5002;0;155574;14016;30356;54;
33311;false;true;45;25924;2384;5004;0;155574;14017;30356;53;
33316;false;true;45;25929;2384;5004;0;155574;14017;30356;53;
33291;false;true;45;25908;2382;5002;0;155574;14016;30356;54;
33276;false;false;45;25897;2380;5000;0;155574;14016;30356;54;
33319;false;false;45;25932;2384;5004;0;155574;14016;30356;54;
33308;false;true;45;25923;2384;5002;0;155574;14017;30356;53;
33317;false;true;45;25930;2384;5004;0;155574;14017;30356;53;
33322;false;true;45;25934;2384;5005;0;155574;14016;30356;54;
33297;false;false;45;25914;2382;5002;0;155574;14016;30356;54;
33282;false;false;45;25901;2380;5002;0;155574;14016;30356;54;
33314;false;false;45;25927;2384;5004;0;155574;14016;30356;54;
33325;false;false;45;25936;2384;5006;0;155574;14016;30356;54;
33323;false;false;45;25934;2384;5006;0;155574;14016;30356;54;
33303;false;false;45;25920;2382;5002;0;155574;14016;30356;54;
33328;false;false;45;25939;2384;5006;0;155574;14016;30356;54;
33288;false;false;45;25907;2380;5002;0;155574;14016;30356;54;
33320;false;true;45;25933;2384;5004;0;155574;14016;30356;54;
33329;false;true;45;25940;2384;5006;0;155574;14016;30356;54;
33331;false;false;45;25942;2384;5006;0;155574;14016;30356;54;
33309;false;false;45;25924;2384;5002;0;155574;14016;30356;54;
33334;false;false;45;25944;2384;5007;0;155574;14016;30356;54;
33294;false;false;45;25911;2382;5002;0;155574;14016;30356;54;
33326;false;false;45;25937;2384;5006;0;155574;14016;30356;54;
33335;false;false;45;25944;2384;5008;0;155574;14016;30356;54;
33337;false;true;45;25946;2384;5008;0;155574;14017;30356;53;
33315;false;false;45;25928;2384;5004;0;155574;14016;30356;54;
33340;false;false;45;25946;2387;5008;0;155574;14016;30356;54;
33332;false;true;45;25943;2384;5006;0;155574;14017;30356;53;
33341;false;false;45;25946;2388;5008;0;155574;14016;30356;54;
33300;false;false;45;25917;2382;5002;0;155574;14016;30356;54;
33321;false;false;45;25934;2384;5004;0;155574;14016;30356;54;
33343;false;true;45;25948;2388;5008;0;155574;14016;30356;54;
33338;false;false;45;25946;2385;5008;0;155574;14016;30356;54;
33346;false;false;45;25951;2388;5008;0;155574;14016;30356;54;
33347;false;false;45;25952;2388;5008;0;155574;14016;30356;54;
33306;false;false;45;25922;2383;5002;0;155574;14016;30356;54;
33344;false;false;45;25949;2388;5008;0;155574;14016;30356;54;
33353;false;false;45;25956;2390;5008;0;155574;14016;30356;54;
33327;false;false;45;25938;2384;5006;0;155574;14016;30356;54;
33349;false;false;45;25952;2390;5008;0;155574;14016;30356;54;
33352;false;false;45;25955;2390;5008;0;155574;14016;30356;54;
33312;false;false;45;25925;2384;5004;0;155574;14016;30356;54;
33350;false;true;45;25953;2390;5008;0;155574;14016;30356;54;
33359;false;false;45;25956;2394;5010;0;155574;14016;30356;54;
33333;false;true;45;25944;2384;5006;0;155574;14016;30356;54;
33355;false;false;45;25956;2390;5010;0;155574;14016;30356;54;
33358;false;false;45;25956;2393;5010;0;155574;14016;30356;54;
33318;false;false;45;25931;2384;5004;0;155574;14016;30356;54;
33356;false;false;45;25956;2391;5010;0;155574;14016;30356;54;
33365;false;false;45;25962;2394;5010;0;155574;14016;30356;54;
33339;false;false;45;25946;2386;5008;0;155574;14016;30356;54;
33361;false;true;45;25958;2394;5010;0;155574;14016;30356;54;
33364;false;false;45;25961;2394;5010;0;155574;14016;30356;54;
33362;false;false;45;25959;2394;5010;0;155574;14016;30356;54;
33324;false;false;45;25935;2384;5006;0;155574;14016;30356;54;
33371;false;true;45;25964;2398;5010;0;155574;14017;30356;53;
33345;false;false;45;25950;2388;5008;0;155574;14016;30356;54;
33367;false;false;45;25962;2396;5010;0;155574;14016;30356;54;
33370;false;false;45;25964;2397;5010;0;155574;14016;30356;54;
33368;false;true;45;25963;2396;5010;0;155574;14016;30356;54;
33330;false;true;45;25941;2384;5006;0;155574;14016;30356;54;
33377;false;false;45;25966;2398;5014;0;155574;14017;30356;53;
33351;false;false;45;25954;2390;5008;0;155574;14016;30356;54;
33373;false;true;45;25964;2398;5012;0;155574;14017;30356;53;
33376;false;false;45;25965;2398;5014;0;155574;14017;30356;53;
33374;false;true;45;25964;2398;5013;0;155574;14016;30356;54;
33383;false;true;45;25972;2398;5014;0;155574;14017;30356;53;
33336;false;false;45;25945;2384;5008;0;155574;14016;30356;54;
33357;false;true;45;25956;2392;5010;0;155574;14016;30356;54;
33379;false;false;45;25968;2398;5014;0;155574;14017;30356;53;
33382;false;true;45;25971;2398;5014;0;155574;14016;30356;54;
33380;false;false;45;25969;2398;5014;0;155574;14017;30356;53;
33389;false;false;45;25972;2398;5020;0;155574;14016;30356;54;
33342;false;false;45;25947;2388;5008;0;155574;14016;30356;54;
33363;false;true;45;25960;2394;5010;0;155574;14016;30356;54;
33385;false;false;45;25972;2398;5016;0;155574;14017;30356;53;
33388;false;true;45;25972;2398;5019;0;155574;14016;30356;54;
33386;false;false;45;25972;2398;5017;0;155574;14017;30356;53;
33395;false;false;45;25976;2398;5022;0;155574;14017;30356;53;
33348;false;false;45;25952;2389;5008;0;155574;14016;30356;54;
33369;false;true;45;25964;2396;5010;0;155574;14016;30356;54;
33391;false;true;45;25972;2398;5022;0;155574;14017;30356;53;
33394;false;false;45;25975;2398;5022;0;155574;14017;30356;53;
33392;false;false;45;25973;2398;5022;0;155574;14017;30356;53;
33401;false;false;45;25980;2398;5024;0;155574;14017;30356;53;
33375;false;true;45;25964;2398;5014;0;155574;14017;30356;53;
33354;false;true;45;25956;2390;5009;0;155574;14017;30356;53;
33400;false;false;45;25979;2398;5024;0;155574;14017;30356;53;
33397;false;false;45;25978;2398;5022;0;155574;14017;30356;53;
33398;false;false;45;25978;2398;5023;0;155574;14017;30356;53;
33407;false;false;45;25980;2402;5026;0;155574;14017;30356;53;
33381;false;false;45;25970;2398;5014;0;155574;14017;30356;53;
33360;false;true;45;25957;2394;5010;0;155574;14016;30356;54;
33406;false;false;45;25980;2401;5026;0;155574;14017;30356;53;
33403;false;false;45;25980;2398;5026;0;155574;14017;30356;53;
33404;false;false;45;25980;2399;5026;0;155574;14017;30356;53;
33413;false;false;45;25986;2402;5026;0;155574;14017;30356;53;
33387;false;false;45;25972;2398;5018;0;155574;14017;30356;53;
33366;false;true;45;25962;2395;5010;0;155574;14017;30356;53;
