index;needs_update;updated;size;true_positive_self;true_negative_self;false_positive_self;false_negative_self;true_positive_eval;true_negative_eval;false_positive_eval;false_negative_eval;
29591;false;false;52;1618;16244;11726;4;10832;106244;76756;314;
29630;false;false;52;1620;16267;11740;4;10838;106244;76756;308;
29596;false;true;52;1620;16245;11728;4;10838;106244;76756;308;
29657;false;false;52;1620;16280;11754;4;10832;106244;76756;314;
29674;false;true;52;1620;16293;11758;4;10832;106244;76756;314;
29665;false;true;52;1620;16288;11754;4;10832;106244;76756;314;
29553;false;false;52;1614;16224;11712;4;10838;106244;76756;308;
29607;false;false;52;1620;16254;11730;4;10832;106244;76756;314;
29496;false;false;52;1614;16186;11693;4;10838;106244;76756;308;
29603;false;false;52;1620;16252;11728;4;10832;106244;76756;314;
29659;false;false;52;1620;16282;11754;4;10832;106244;76756;314;
29588;false;true;52;1617;16244;11724;4;10832;106244;76756;314;
29586;false;true;52;1616;16243;11724;4;10832;106244;76756;314;
29642;false;false;52;1620;16272;11747;4;10838;106244;76756;308;
29608;false;false;52;1620;16254;11731;4;10832;106244;76756;314;
29669;false;false;52;1620;16292;11754;4;10832;106244;76756;314;
29686;false;false;52;1620;16305;11758;4;10832;106244;76756;314;
29677;false;false;52;1620;16296;11758;4;10832;106244;76756;314;
29565;false;true;52;1614;16230;11718;4;10832;106244;76756;314;
29671;false;false;52;1620;16292;11756;4;10832;106244;76756;314;
29615;false;false;52;1620;16260;11732;4;10832;106244;76756;314;
29600;false;true;52;1620;16249;11728;4;10838;106244;76756;308;
29508;false;true;52;1614;16192;11699;4;10838;106244;76756;308;
29619;false;true;52;1620;16264;11732;4;10832;106244;76756;314;
29598;false;false;52;1620;16247;11728;4;10832;106244;76756;314;
29620;false;false;52;1620;16265;11732;4;10832;106244;76756;314;
29654;false;false;52;1620;16280;11751;4;10832;106244;76756;314;
29698;false;false;52;1620;16313;11762;4;10832;106244;76756;314;
29681;false;true;52;1620;16300;11758;4;10832;106244;76756;314;
29577;false;true;52;1614;16236;11724;4;10832;106244;76756;314;
29689;false;true;52;1620;16308;11758;4;10838;106244;76756;308;
29627;false;false;52;1620;16266;11738;4;10832;106244;76756;314;
29683;false;false;52;1620;16302;11758;4;10832;106244;76756;314;
29612;false;false;52;1620;16257;11732;4;10832;106244;76756;314;
29631;false;false;52;1620;16268;11740;4;10838;106244;76756;308;
29520;false;false;52;1614;16199;11704;4;10838;106244;76756;308;
29610;false;false;52;1620;16255;11732;4;10832;106244;76756;314;
29666;false;false;52;1620;16289;11754;4;10832;106244;76756;314;
29632;false;true;52;1620;16269;11740;4;10838;106244;76756;308;
29693;false;false;52;1620;16308;11762;4;10832;106244;76756;314;
29710;false;true;52;1620;16321;11766;4;10838;106244;76756;308;
29589;false;true;52;1618;16244;11724;4;10838;106244;76756;308;
29701;false;false;52;1620;16316;11762;4;10832;106244;76756;314;
29695;false;false;52;1620;16310;11762;4;10832;106244;76756;314;
29639;false;false;52;1620;16272;11744;4;10838;106244;76756;308;
29624;false;false;52;1620;16266;11735;4;10832;106244;76756;314;
29643;false;false;52;1620;16272;11748;4;10838;106244;76756;308;
29532;false;false;52;1614;16207;11708;4;10838;106244;76756;308;
29622;false;true;52;1620;16266;11733;4;10832;106244;76756;314;
29644;false;false;52;1620;16273;11748;4;10838;106244;76756;308;
29678;false;true;52;1620;16297;11758;4;10832;106244;76756;314;
29705;false;false;52;1620;16320;11762;4;10832;106244;76756;314;
29722;false;false;52;1620;16332;11767;4;10832;106244;76756;314;
29601;false;false;52;1620;16250;11728;4;10832;106244;76756;314;
29651;false;true;52;1620;16280;11748;4;10838;106244;76756;308;
29713;false;true;52;1620;16324;11766;4;10838;106244;76756;308;
29636;false;false;52;1620;16272;11741;4;10838;106244;76756;308;
29707;false;true;52;1620;16320;11764;4;10832;106244;76756;314;
29544;false;false;52;1614;16216;11711;4;10838;106244;76756;308;
29655;false;true;52;1620;16280;11752;4;10838;106244;76756;308;
29634;false;false;52;1620;16271;11740;4;10838;106244;76756;308;
29656;false;false;52;1620;16280;11753;4;10832;106244;76756;314;
29717;false;true;52;1620;16328;11766;4;10832;106244;76756;314;
29613;false;false;52;1620;16258;11732;4;10832;106244;76756;314;
29734;false;true;52;1620;16341;11770;4;10832;106244;76756;314;
29690;false;false;52;1620;16308;11759;4;10832;106244;76756;314;
29663;false;false;52;1620;16286;11754;4;10832;106244;76756;314;
29725;false;true;52;1620;16332;11770;4;10832;106244;76756;314;
29648;false;false;52;1620;16277;11748;4;10832;106244;76756;314;
29719;false;false;52;1620;16330;11766;4;10832;106244;76756;314;
29556;false;true;52;1614;16227;11712;4;10832;106244;76756;314;
29646;false;false;52;1620;16275;11748;4;10838;106244;76756;308;
29667;false;false;52;1620;16290;11754;4;10832;106244;76756;314;
29625;false;false;52;1620;16266;11736;4;10832;106244;76756;314;
29668;false;false;52;1620;16291;11754;4;10832;106244;76756;314;
29729;false;false;52;1620;16336;11770;4;10832;106244;76756;314;
29746;false;false;52;1620;16349;11774;4;10832;106244;76756;314;
29702;false;true;52;1620;16317;11762;4;10832;106244;76756;314;
29675;false;false;52;1620;16294;11758;4;10838;106244;76756;308;
29737;false;false;52;1620;16344;11770;4;10832;106244;76756;314;
29731;false;true;52;1620;16338;11770;4;10832;106244;76756;314;
29660;false;true;52;1620;16283;11754;4;10838;106244;76756;308;
29658;false;true;52;1620;16281;11754;4;10832;106244;76756;314;
29679;false;false;52;1620;16298;11758;4;10832;106244;76756;314;
29568;false;false;52;1614;16233;11718;4;10832;106244;76756;314;
29637;false;true;52;1620;16272;11742;4;10832;106244;76756;314;
29680;false;true;52;1620;16299;11758;4;10832;106244;76756;314;
29741;false;false;52;1620;16344;11774;4;10832;106244;76756;314;
29687;false;false;52;1620;16306;11758;4;10832;106244;76756;314;
29758;false;true;52;1621;16352;11782;4;10832;106244;76756;314;
29714;false;false;52;1620;16325;11766;4;10838;106244;76756;308;
29749;false;false;52;1620;16352;11774;4;10832;106244;76756;314;
29672;false;false;52;1620;16292;11757;4;10832;106244;76756;314;
29743;false;false;52;1620;16346;11774;4;10832;106244;76756;314;
29670;false;false;52;1620;16292;11755;4;10832;106244;76756;314;
29691;false;false;52;1620;16308;11760;4;10832;106244;76756;314;
29580;false;false;52;1614;16239;11724;4;10832;106244;76756;314;
29649;false;false;52;1620;16278;11748;4;10832;106244;76756;314;
29753;false;true;52;1620;16352;11778;4;10832;106244;76756;314;
29692;false;true;52;1620;16308;11761;4;10838;106244;76756;308;
29699;false;false;52;1620;16314;11762;4;10832;106244;76756;314;
29770;false;false;52;1622;16360;11785;4;10832;106244;76756;314;
29761;false;false;52;1622;16354;11782;4;10832;106244;76756;314;
29726;false;true;52;1620;16333;11770;4;10832;106244;76756;314;
29755;false;true;52;1620;16352;11780;4;10838;106244;76756;308;
29684;false;false;52;1620;16303;11758;4;10832;106244;76756;314;
29682;false;true;52;1620;16301;11758;4;10838;106244;76756;308;
29703;false;false;52;1620;16318;11762;4;10832;106244;76756;314;
29592;false;false;52;1618;16244;11727;4;10832;106244;76756;314;
29661;false;true;52;1620;16284;11754;4;10832;106244;76756;314;
29704;false;true;52;1620;16319;11762;4;10832;106244;76756;314;
29711;false;true;52;1620;16322;11766;4;10838;106244;76756;308;
29765;false;true;52;1622;16358;11782;4;10832;106244;76756;314;
29782;false;false;52;1624;16365;11790;4;10832;106244;76756;314;
29773;false;false;52;1622;16360;11788;4;10832;106244;76756;314;
29767;false;true;52;1622;16360;11782;4;10832;106244;76756;314;
29696;false;false;52;1620;16311;11762;4;10832;106244;76756;314;
29738;false;false;52;1620;16344;11771;4;10832;106244;76756;314;
29694;false;false;52;1620;16309;11762;4;10832;106244;76756;314;
29604;false;true;52;1620;16253;11728;4;10832;106244;76756;314;
29715;false;true;52;1620;16326;11766;4;10832;106244;76756;314;
29716;false;false;52;1620;16327;11766;4;10838;106244;76756;308;
29673;false;false;52;1620;16292;11758;4;10832;106244;76756;314;
29723;false;false;52;1620;16332;11768;4;10832;106244;76756;314;
29777;false;true;52;1622;16362;11790;4;10832;106244;76756;314;
29794;false;false;52;1627;16368;11796;4;10832;106244;76756;314;
29785;false;false;52;1624;16368;11790;4;10832;106244;76756;314;
29779;false;false;52;1624;16362;11790;4;10832;106244;76756;314;
29750;false;false;52;1620;16352;11775;4;10832;106244;76756;314;
29708;false;true;52;1620;16320;11765;4;10832;106244;76756;314;
29706;false;false;52;1620;16320;11763;4;10832;106244;76756;314;
29616;false;true;52;1620;16261;11732;4;10832;106244;76756;314;
29727;false;true;52;1620;16334;11770;4;10832;106244;76756;314;
29728;false;false;52;1620;16335;11770;4;10832;106244;76756;314;
29789;false;false;52;1624;16368;11794;4;10832;106244;76756;314;
29735;false;true;52;1620;16342;11770;4;10832;106244;76756;314;
29685;false;false;52;1620;16304;11758;4;10832;106244;76756;314;
29806;false;false;52;1628;16375;11800;4;10832;106244;76756;314;
29797;false;false;52;1628;16370;11796;4;10832;106244;76756;314;
29720;false;true;52;1620;16331;11766;4;10838;106244;76756;308;
29791;false;true;52;1626;16368;11794;4;10838;106244;76756;308;
29762;false;false;52;1622;16355;11782;4;10832;106244;76756;314;
29718;false;false;52;1620;16329;11766;4;10832;106244;76756;314;
29628;false;true;52;1620;16266;11739;4;10832;106244;76756;314;
29739;false;false;52;1620;16344;11772;4;10832;106244;76756;314;
29740;false;false;52;1620;16344;11773;4;10832;106244;76756;314;
29801;false;true;52;1628;16374;11796;4;10832;106244;76756;314;
29697;false;false;52;1620;16312;11762;4;10832;106244;76756;314;
29747;false;true;52;1620;16350;11774;4;10832;106244;76756;314;
29818;false;false;52;1630;16384;11801;4;10832;106244;76756;314;
29809;false;false;52;1628;16378;11800;4;10832;106244;76756;314;
29732;false;true;52;1620;16339;11770;4;10832;106244;76756;314;
29774;false;false;52;1622;16361;11788;4;10832;106244;76756;314;
29803;false;false;52;1628;16374;11798;4;10832;106244;76756;314;
29730;false;true;52;1620;16337;11770;4;10832;106244;76756;314;
29640;false;false;52;1620;16272;11745;4;10838;106244;76756;308;
29751;false;true;52;1620;16352;11776;4;10838;106244;76756;308;
29752;false;true;52;1620;16352;11777;4;10838;106244;76756;308;
29813;false;false;52;1630;16380;11800;4;10832;106244;76756;314;
29759;false;false;52;1622;16352;11782;4;10832;106244;76756;314;
29709;false;false;52;1620;16320;11766;4;10832;106244;76756;314;
29830;false;false;52;1632;16391;11804;4;10832;106244;76756;314;
29821;false;false;52;1630;16384;11804;4;10832;106244;76756;314;
29744;false;false;52;1620;16347;11774;4;10832;106244;76756;314;
29815;false;true;52;1630;16382;11800;4;10832;106244;76756;314;
29786;false;false;52;1624;16368;11791;4;10832;106244;76756;314;
29742;false;true;52;1620;16345;11774;4;10832;106244;76756;314;
29652;false;false;52;1620;16280;11749;4;10832;106244;76756;314;
29763;false;true;52;1622;16356;11782;4;10832;106244;76756;314;
29764;false;true;52;1622;16357;11782;4;10832;106244;76756;314;
29825;false;false;52;1632;16386;11804;4;10832;106244;76756;314;
29771;false;true;52;1622;16360;11786;4;10832;106244;76756;314;
29721;false;true;52;1620;16332;11766;4;10832;106244;76756;314;
29842;false;false;52;1637;16394;11808;4;10832;106244;76756;314;
29833;false;false;52;1634;16392;11804;4;10832;106244;76756;314;
29756;false;true;52;1620;16352;11781;4;10832;106244;76756;314;
29827;false;true;52;1632;16388;11804;4;10838;106244;76756;308;
29798;false;true;52;1628;16371;11796;4;10832;106244;76756;314;
29664;false;true;52;1620;16287;11754;4;10832;106244;76756;314;
29754;false;false;52;1620;16352;11779;4;10832;106244;76756;314;
29775;false;false;52;1622;16362;11788;4;10832;106244;76756;314;
29776;false;false;52;1622;16362;11789;4;10832;106244;76756;314;
29733;false;false;52;1620;16340;11770;4;10832;106244;76756;314;
29837;false;false;52;1634;16392;11808;4;10832;106244;76756;314;
29783;false;true;52;1624;16366;11790;4;10832;106244;76756;314;
29854;false;false;52;1638;16401;11812;4;10832;106244;76756;314;
29845;false;false;52;1638;16396;11808;4;10832;106244;76756;314;
29768;false;false;52;1622;16360;11783;4;10832;106244;76756;314;
29839;false;false;52;1636;16392;11808;4;10832;106244;76756;314;
29810;false;false;52;1629;16378;11800;4;10832;106244;76756;314;
29676;false;false;52;1620;16295;11758;4;10832;106244;76756;314;
29787;false;false;52;1624;16368;11792;4;10832;106244;76756;314;
29766;false;false;52;1622;16359;11782;4;10832;106244;76756;314;
29788;false;false;52;1624;16368;11793;4;10832;106244;76756;314;
29745;false;false;52;1620;16348;11774;4;10832;106244;76756;314;
29849;false;false;52;1638;16398;11810;4;10832;106244;76756;314;
29795;false;false;52;1628;16368;11796;4;10832;106244;76756;314;
29866;false;false;52;1640;16411;11812;4;10832;106244;76756;314;
29857;false;false;52;1638;16404;11812;4;10832;106244;76756;314;
29780;false;false;52;1624;16363;11790;4;10832;106244;76756;314;
29822;false;false;52;1630;16385;11804;4;10832;106244;76756;314;
29688;false;false;52;1620;16307;11758;4;10832;106244;76756;314;
29851;false;false;52;1638;16398;11812;4;10832;106244;76756;314;
29799;false;false;52;1628;16372;11796;4;10832;106244;76756;314;
29778;false;false;52;1623;16362;11790;4;10832;106244;76756;314;
29800;false;false;52;1628;16373;11796;4;10832;106244;76756;314;
29757;false;true;52;1620;16352;11782;4;10832;106244;76756;314;
29861;false;true;52;1638;16408;11812;4;10832;106244;76756;314;
29807;false;false;52;1628;16376;11800;4;10832;106244;76756;314;
29878;false;true;52;1644;16413;11818;4;10838;106244;76756;308;
29869;false;true;52;1640;16412;11814;4;10838;106244;76756;308;
29792;false;true;52;1626;16368;11795;4;10832;106244;76756;314;
29834;false;false;52;1634;16392;11805;4;10832;106244;76756;314;
29700;false;true;52;1620;16315;11762;4;10832;106244;76756;314;
29863;false;false;52;1640;16408;11812;4;10832;106244;76756;314;
29811;false;false;52;1630;16378;11800;4;10832;106244;76756;314;
29790;false;false;52;1625;16368;11794;4;10832;106244;76756;314;
29812;false;true;52;1630;16379;11800;4;10832;106244;76756;314;
29769;false;false;52;1622;16360;11784;4;10832;106244;76756;314;
29873;false;false;52;1640;16412;11818;4;10832;106244;76756;314;
29819;false;false;52;1630;16384;11802;4;10832;106244;76756;314;
29890;false;false;52;1646;16414;11827;4;10832;106244;76756;314;
29881;false;true;52;1644;16414;11820;4;10832;106244;76756;314;
29804;false;false;52;1628;16374;11799;4;10832;106244;76756;314;
29846;false;false;52;1638;16396;11809;4;10832;106244;76756;314;
29875;false;false;52;1642;16412;11818;4;10832;106244;76756;314;
29823;false;true;52;1630;16386;11804;4;10832;106244;76756;314;
29712;false;false;52;1620;16323;11766;4;10838;106244;76756;308;
29802;false;true;52;1628;16374;11797;4;10832;106244;76756;314;
29824;false;false;52;1631;16386;11804;4;10832;106244;76756;314;
29885;false;true;52;1644;16414;11824;4;10838;106244;76756;308;
29781;false;false;52;1624;16364;11790;4;10832;106244;76756;314;
29831;false;false;52;1632;16392;11804;4;10832;106244;76756;314;
29902;false;false;52;1646;16418;11835;4;10832;106244;76756;314;
29816;false;false;52;1630;16383;11800;4;10832;106244;76756;314;
29893;false;false;52;1646;16414;11830;4;10832;106244;76756;314;
29858;false;false;52;1638;16405;11812;4;10832;106244;76756;314;
29887;false;false;52;1644;16414;11826;4;10832;106244;76756;314;
29835;false;false;52;1634;16392;11806;4;10832;106244;76756;314;
29724;false;false;52;1620;16332;11769;4;10832;106244;76756;314;
29814;false;false;52;1630;16381;11800;4;10832;106244;76756;314;
29836;false;false;52;1634;16392;11807;4;10832;106244;76756;314;
29897;false;false;52;1646;16418;11830;4;10832;106244;76756;314;
29843;false;false;52;1638;16394;11808;4;10832;106244;76756;314;
29793;false;false;52;1626;16368;11796;4;10832;106244;76756;314;
29828;false;true;52;1632;16389;11804;4;10832;106244;76756;314;
29905;false;false;52;1646;16420;11836;4;10832;106244;76756;314;
29914;false;false;52;1646;16428;11837;4;10832;106244;76756;314;
29870;false;false;52;1640;16412;11815;4;10832;106244;76756;314;
29899;false;false;52;1646;16418;11832;4;10832;106244;76756;314;
29736;false;false;52;1620;16343;11770;4;10832;106244;76756;314;
29847;false;false;52;1638;16396;11810;4;10832;106244;76756;314;
29848;false;true;52;1638;16397;11810;4;10838;106244;76756;308;
29826;false;true;52;1632;16387;11804;4;10838;106244;76756;308;
29855;false;false;52;1638;16402;11812;4;10832;106244;76756;314;
29909;false;false;52;1646;16424;11836;4;10832;106244;76756;314;
29805;false;false;52;1628;16374;11800;4;10832;106244;76756;314;
29840;false;false;52;1636;16393;11808;4;10832;106244;76756;314;
29926;false;false;52;1648;16431;11844;4;10832;106244;76756;314;
29882;false;false;52;1644;16414;11821;4;10832;106244;76756;314;
29917;false;false;52;1646;16428;11840;4;10832;106244;76756;314;
29911;false;false;52;1646;16426;11836;4;10832;106244;76756;314;
29748;false;false;52;1620;16351;11774;4;10832;106244;76756;314;
29859;false;false;52;1638;16406;11812;4;10832;106244;76756;314;
29860;false;true;52;1638;16407;11812;4;10838;106244;76756;308;
29838;false;false;52;1635;16392;11808;4;10832;106244;76756;314;
29867;false;false;52;1640;16412;11812;4;10832;106244;76756;314;
29817;false;true;52;1630;16384;11800;4;10832;106244;76756;314;
29921;false;false;52;1646;16428;11844;4;10832;106244;76756;314;
29852;false;false;52;1638;16399;11812;4;10832;106244;76756;314;
29929;false;false;52;1648;16434;11844;4;10832;106244;76756;314;
29938;false;false;52;1649;16434;11852;4;10832;106244;76756;314;
29894;false;false;52;1646;16415;11830;4;10832;106244;76756;314;
29923;false;false;52;1646;16430;11844;4;10832;106244;76756;314;
29871;false;false;52;1640;16412;11816;4;10832;106244;76756;314;
29760;false;true;52;1622;16353;11782;4;10832;106244;76756;314;
29879;false;true;52;1644;16414;11818;4;10832;106244;76756;314;
29872;false;true;52;1640;16412;11817;4;10832;106244;76756;314;
29850;false;true;52;1638;16398;11811;4;10838;106244;76756;308;
29933;false;false;52;1648;16434;11848;4;10832;106244;76756;314;
29829;false;true;52;1632;16390;11804;4;10832;106244;76756;314;
29864;false;false;52;1640;16409;11812;4;10832;106244;76756;314;
29950;false;true;52;1650;16438;11859;4;10838;106244;76756;308;
29906;false;false;52;1646;16421;11836;4;10832;106244;76756;314;
29941;false;false;52;1650;16434;11854;4;10832;106244;76756;314;
29883;false;true;52;1644;16414;11822;4;10832;106244;76756;314;
29935;false;true;52;1648;16434;11850;4;10832;106244;76756;314;
29772;false;true;52;1622;16360;11787;4;10832;106244;76756;314;
29862;false;false;52;1639;16408;11812;4;10832;106244;76756;314;
29884;false;false;52;1644;16414;11823;4;10832;106244;76756;314;
29945;false;false;52;1650;16438;11854;4;10832;106244;76756;314;
29891;false;false;52;1646;16414;11828;4;10838;106244;76756;308;
29841;false;true;52;1636;16394;11808;4;10832;106244;76756;314;
29876;false;false;52;1643;16412;11818;4;10832;106244;76756;314;
29918;false;true;52;1646;16428;11841;4;10832;106244;76756;314;
29953;false;false;52;1650;16438;11862;4;10832;106244;76756;314;
29962;false;true;52;1652;16442;11865;4;10838;106244;76756;308;
29895;false;true;52;1646;16416;11830;4;10832;106244;76756;314;
29947;false;false;52;1650;16438;11856;4;10832;106244;76756;314;
29784;false;false;52;1624;16367;11790;4;10832;106244;76756;314;
29874;false;false;52;1641;16412;11818;4;10832;106244;76756;314;
29903;false;false;52;1646;16418;11836;4;10832;106244;76756;314;
29896;false;false;52;1646;16417;11830;4;10832;106244;76756;314;
29957;false;false;52;1652;16438;11864;4;10832;106244;76756;314;
29853;false;false;52;1638;16400;11812;4;10832;106244;76756;314;
29888;false;false;52;1645;16414;11826;4;10832;106244;76756;314;
29974;false;false;52;1652;16449;11870;4;10832;106244;76756;314;
29930;false;true;52;1648;16434;11845;4;10838;106244;76756;308;
29965;false;true;52;1652;16442;11868;4;10838;106244;76756;308;
29907;false;false;52;1646;16422;11836;4;10832;106244;76756;314;
29959;false;false;52;1652;16440;11864;4;10832;106244;76756;314;
29796;false;false;52;1628;16369;11796;4;10832;106244;76756;314;
29886;false;false;52;1644;16414;11825;4;10832;106244;76756;314;
29908;false;false;52;1646;16423;11836;4;10832;106244;76756;314;
29969;false;true;52;1652;16444;11870;4;10832;106244;76756;314;
29865;false;false;52;1640;16410;11812;4;10832;106244;76756;314;
29915;false;false;52;1646;16428;11838;4;10832;106244;76756;314;
29900;false;false;52;1646;16418;11833;4;10832;106244;76756;314;
29986;false;true;52;1652;16457;11874;4;10838;106244;76756;308;
29942;false;false;52;1650;16435;11854;4;10832;106244;76756;314;
29977;false;false;52;1652;16452;11870;4;10832;106244;76756;314;
29919;false;false;52;1646;16428;11842;4;10832;106244;76756;314;
29971;false;true;52;1652;16446;11870;4;10832;106244;76756;314;
29808;false;false;52;1628;16377;11800;4;10832;106244;76756;314;
29898;false;false;52;1646;16418;11831;4;10832;106244;76756;314;
29927;false;false;52;1648;16432;11844;4;10832;106244;76756;314;
29981;false;false;52;1652;16452;11874;4;10832;106244;76756;314;
29920;false;true;52;1646;16428;11843;4;10838;106244;76756;308;
29912;false;false;52;1646;16427;11836;4;10832;106244;76756;314;
29877;false;true;52;1644;16412;11818;4;10838;106244;76756;308;
29998;false;false;52;1652;16463;11880;4;10832;106244;76756;314;
29954;false;false;52;1650;16438;11863;4;10832;106244;76756;314;
29989;false;false;52;1652;16460;11874;4;10832;106244;76756;314;
29931;false;false;52;1648;16434;11846;4;10832;106244;76756;314;
29983;false;false;52;1652;16454;11874;4;10832;106244;76756;314;
29820;false;true;52;1630;16384;11803;4;10832;106244;76756;314;
29910;false;false;52;1646;16425;11836;4;10832;106244;76756;314;
29939;false;false;52;1650;16434;11852;4;10832;106244;76756;314;
29932;false;false;52;1648;16434;11847;4;10832;106244;76756;314;
29993;false;true;52;1652;16462;11876;4;10838;106244;76756;308;
29924;false;false;52;1647;16430;11844;4;10832;106244;76756;314;
29889;false;false;52;1646;16414;11826;4;10832;106244;76756;314;
30010;false;false;52;1654;16469;11884;4;10832;106244;76756;314;
29943;false;true;52;1650;16436;11854;4;10832;106244;76756;314;
29966;false;true;52;1652;16442;11869;4;10832;106244;76756;314;
30001;false;false;52;1652;16466;11880;4;10832;106244;76756;314;
29995;false;false;52;1652;16462;11878;4;10832;106244;76756;314;
29832;false;true;52;1633;16392;11804;4;10838;106244;76756;308;
29922;false;false;52;1646;16429;11844;4;10832;106244;76756;314;
29951;false;false;52;1650;16438;11860;4;10832;106244;76756;314;
29944;false;false;52;1650;16437;11854;4;10832;106244;76756;314;
30005;false;false;52;1654;16468;11880;4;10832;106244;76756;314;
29936;false;false;52;1648;16434;11851;4;10832;106244;76756;314;
29901;false;false;52;1646;16418;11834;4;10832;106244;76756;314;
30022;false;true;52;1654;16478;11887;4;10832;106244;76756;314;
29978;false;false;52;1652;16452;11871;4;10832;106244;76756;314;
30013;false;false;52;1654;16472;11884;4;10832;106244;76756;314;
29955;false;false;52;1650;16438;11864;4;10832;106244;76756;314;
30007;false;false;52;1654;16468;11882;4;10832;106244;76756;314;
29844;false;false;52;1638;16395;11808;4;10832;106244;76756;314;
29934;false;true;52;1648;16434;11849;4;10832;106244;76756;314;
30017;false;true;52;1654;16476;11884;4;10832;106244;76756;314;
29948;false;false;52;1650;16438;11857;4;10832;106244;76756;314;
29956;false;true;52;1651;16438;11864;4;10838;106244;76756;308;
29963;false;false;52;1652;16442;11866;4;10832;106244;76756;314;
29913;false;false;52;1646;16428;11836;4;10838;106244;76756;308;
29990;false;true;52;1652;16461;11874;4;10832;106244;76756;314;
30034;false;false;52;1654;16488;11889;4;10832;106244;76756;314;
30025;false;false;52;1654;16480;11888;4;10832;106244;76756;314;
29967;false;true;52;1652;16442;11870;4;10838;106244;76756;308;
30019;false;false;52;1654;16478;11884;4;10832;106244;76756;314;
29856;false;true;52;1638;16403;11812;4;10838;106244;76756;308;
29960;false;true;52;1652;16441;11864;4;10832;106244;76756;314;
29968;false;false;52;1652;16443;11870;4;10832;106244;76756;314;
29946;false;false;52;1650;16438;11855;4;10832;106244;76756;314;
29975;false;false;52;1652;16450;11870;4;10832;106244;76756;314;
30029;false;false;52;1654;16484;11888;4;10832;106244;76756;314;
29925;false;false;52;1648;16430;11844;4;10832;106244;76756;314;
30002;false;false;52;1652;16467;11880;4;10832;106244;76756;314;
30046;false;false;52;1654;16497;11892;4;10832;106244;76756;314;
30037;false;false;52;1654;16488;11892;4;10832;106244;76756;314;
30031;false;false;52;1654;16486;11888;4;10832;106244;76756;314;
29979;false;false;52;1652;16452;11872;4;10832;106244;76756;314;
29868;false;false;52;1640;16412;11813;4;10832;106244;76756;314;
29972;false;false;52;1652;16447;11870;4;10832;106244;76756;314;
29958;false;true;52;1652;16439;11864;4;10832;106244;76756;314;
29980;false;false;52;1652;16452;11873;4;10832;106244;76756;314;
29987;false;false;52;1652;16458;11874;4;10832;106244;76756;314;
30041;false;false;52;1654;16492;11892;4;10838;106244;76756;308;
29937;false;false;52;1648;16434;11852;4;10832;106244;76756;314;
30014;false;false;52;1654;16473;11884;4;10838;106244;76756;308;
30058;false;true;52;1654;16503;11898;4;10838;106244;76756;308;
30043;false;true;52;1654;16494;11892;4;10838;106244;76756;308;
30049;false;false;52;1654;16498;11894;4;10832;106244;76756;314;
29991;false;true;52;1652;16462;11874;4;10838;106244;76756;308;
29880;false;true;52;1644;16414;11819;4;10838;106244;76756;308;
29999;false;false;52;1652;16464;11880;4;10832;106244;76756;314;
29992;false;true;52;1652;16462;11875;4;10838;106244;76756;308;
30053;false;true;52;1654;16498;11898;4;10832;106244;76756;314;
29984;false;false;52;1652;16455;11874;4;10832;106244;76756;314;
29970;false;false;52;1652;16445;11870;4;10832;106244;76756;314;
29949;false;false;52;1650;16438;11858;4;10832;106244;76756;314;
30026;false;true;52;1654;16481;11888;4;10838;106244;76756;308;
30070;false;true;52;1654;16508;11905;4;10838;106244;76756;308;
30061;false;true;52;1654;16506;11898;4;10838;106244;76756;308;
30055;false;true;52;1654;16500;11898;4;10838;106244;76756;308;
30003;false;false;52;1652;16468;11880;4;10832;106244;76756;314;
29892;false;false;52;1646;16414;11829;4;10832;106244;76756;314;
29961;false;true;52;1652;16442;11864;4;10838;106244;76756;308;
30011;false;false;52;1654;16470;11884;4;10832;106244;76756;314;
29996;false;false;52;1652;16462;11879;4;10832;106244;76756;314;
30065;false;false;52;1654;16508;11900;4;10832;106244;76756;314;
29982;false;true;52;1652;16453;11874;4;10832;106244;76756;314;
30004;false;false;52;1653;16468;11880;4;10832;106244;76756;314;
30082;false;false;52;1654;16514;11911;4;10832;106244;76756;314;
30038;false;true;52;1654;16489;11892;4;10838;106244;76756;308;
30073;false;false;52;1654;16508;11908;4;10832;106244;76756;314;
30015;false;false;52;1654;16474;11884;4;10832;106244;76756;314;
30067;false;false;52;1654;16508;11902;4;10832;106244;76756;314;
29904;false;false;52;1646;16419;11836;4;10832;106244;76756;314;
29973;false;false;52;1652;16448;11870;4;10832;106244;76756;314;
30008;false;false;52;1654;16468;11883;4;10832;106244;76756;314;
30023;false;false;52;1654;16478;11888;4;10832;106244;76756;314;
30077;false;false;52;1654;16512;11908;4;10832;106244;76756;314;
30016;false;false;52;1654;16475;11884;4;10832;106244;76756;314;
29994;false;false;52;1652;16462;11877;4;10832;106244;76756;314;
30094;false;false;52;1654;16520;11917;4;10832;106244;76756;314;
30050;false;true;52;1654;16498;11895;4;10832;106244;76756;314;
30085;false;false;52;1654;16514;11914;4;10832;106244;76756;314;
30079;false;true;52;1654;16514;11908;4;10832;106244;76756;314;
30027;false;false;52;1654;16482;11888;4;10832;106244;76756;314;
29916;false;false;52;1646;16428;11839;4;10832;106244;76756;314;
30020;false;true;52;1654;16478;11885;4;10838;106244;76756;308;
29985;false;false;52;1652;16456;11874;4;10832;106244;76756;314;
30035;false;false;52;1654;16488;11890;4;10832;106244;76756;314;
